OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,Discount
56631,9418,442,5,2354.24,15
56632,22779,796,9,1528.72,20
56633,7370,93,1,896.29,20
56634,33802,246,8,936.72,20
56635,29109,928,1,1847.6,20
56636,46514,632,5,716.55,10
56637,4111,710,6,1980.52,0
56638,11792,101,7,2588.67,10
56639,14587,63,6,1991.2,0
56640,24995,262,6,838.12,20
56641,48167,535,1,485.68,0
56642,11190,696,3,2540.07,20
56643,16008,940,3,544.54,5
56644,28844,439,8,2151.9,10
56645,43274,665,7,1030.22,0
56646,15538,330,5,1732.38,0
56647,459,430,7,2965.3,10
56648,12839,882,9,2249.53,0
56649,29552,335,6,2999.57,15
56650,45231,820,4,1106.74,10
56651,44298,58,9,2125.87,20
56652,14905,159,5,2825.63,5
56653,48600,989,5,1106.36,15
56654,12220,189,4,997.05,0
56655,1535,46,3,362.46,20
56656,5745,81,4,1261.25,0
56657,15735,863,3,1915.21,5
56658,15638,319,10,1891.65,15
56659,21309,730,5,74.59,10
56660,40228,816,5,762.86,0
56661,19237,722,3,137.16,0
56662,11154,765,10,1232.16,0
56663,4127,70,2,1445.09,20
56664,28841,688,7,483.51,15
56665,35506,349,2,441.64,0
56666,14812,292,10,1443.52,20
56667,15380,739,6,389.42,0
56668,39950,268,6,1332.99,0
56669,33845,764,5,2640.26,10
56670,9675,677,10,1887.86,0
56671,8814,429,10,227.88,0
56672,12288,555,9,1169.9,10
56673,44232,627,5,789.65,0
56674,31304,857,6,1547.7,0
56675,16629,12,8,667.9,0
56676,3741,184,3,304.63,0
56677,22108,205,5,282.09,10
56678,45578,717,8,330.14,10
56679,42730,645,9,2499.8,10
56680,38775,322,3,2991.33,0
56681,17334,739,6,389.42,15
56682,32763,732,1,403.89,20
56683,24190,952,9,1691.89,0
56684,15184,991,1,2222.42,0
56685,23336,505,10,2395.61,5
56686,42323,280,8,330.89,10
56687,38936,556,9,1429.93,5
56688,30086,996,6,463.83,0
56689,9853,523,6,1417.05,15
56690,25675,171,10,69.99,20
56691,2882,905,9,808.8,20
56692,47106,33,10,189.5,20
56693,12915,158,8,753.09,20
56694,37239,33,5,189.5,10
56695,28220,322,2,2991.33,0
56696,32193,566,9,1126.26,5
56697,26553,26,3,211.95,0
56698,33758,168,4,856.38,5
56699,44327,398,8,262.71,15
56700,3134,761,9,370.84,10
56701,11181,649,6,2955.08,5
56702,3562,136,3,996.09,5
56703,22914,877,6,1704.73,20
56704,3572,535,2,485.68,0
56705,5554,508,8,1263.42,0
56706,33594,995,1,2500.05,0
56707,4784,367,1,24.83,20
56708,35004,773,3,201.15,0
56709,42156,480,5,268.18,5
56710,35996,490,10,1440.13,0
56711,44522,32,3,1441.65,5
56712,13875,561,5,354.53,5
56713,33366,659,6,477.23,0
56714,1044,775,1,2666.6,0
56715,40943,716,3,1288.58,10
56716,4907,170,1,2141.8,0
56717,17947,297,7,1819.97,5
56718,33487,299,1,1561.7,0
56719,41546,621,7,1726.12,15
56720,4695,801,6,962.58,5
56721,16020,358,4,2003.88,15
56722,27280,953,10,1231.97,15
56723,37115,254,10,1590.29,0
56724,21840,202,2,763.39,5
56725,6273,160,6,2587.87,0
56726,18639,580,2,2862.73,0
56727,2757,108,5,2958.15,0
56728,48059,558,1,1989.3,15
56729,48092,179,2,519.63,0
56730,22447,152,7,908.18,15
56731,10690,453,6,537.57,0
56732,29896,728,1,2290.86,5
56733,5989,52,8,2752.87,0
56734,1595,431,9,578.55,15
56735,38948,950,2,574.73,0
56736,24571,341,2,2556.18,0
56737,10612,308,9,347.17,15
56738,28008,697,2,1255.13,0
56739,6569,541,1,1498.61,5
56740,11392,306,7,1226.65,0
56741,8003,327,10,589.07,5
56742,41540,143,5,2032.1,15
56743,35421,177,2,1463.97,10
56744,49198,643,10,2451.3,0
56745,19213,7,6,2542.44,0
56746,22587,196,3,213.79,0
56747,28261,677,5,1887.86,5
56748,29912,934,6,407.57,20
56749,40146,99,1,1163.48,5
56750,20612,43,7,1951.85,0
56751,9540,992,4,2828.36,0
56752,37159,468,2,1290.21,0
56753,34921,454,1,1189.06,10
56754,12028,432,5,876.51,0
56755,21347,822,4,2437.61,10
56756,36633,675,5,267.83,15
56757,21380,541,6,1498.61,0
56758,23514,454,4,1189.06,5
56759,39231,862,3,1146.44,0
56760,35809,439,2,2151.9,5
56761,688,321,7,25.61,20
56762,46629,145,8,1475.39,5
56763,11559,313,4,940.88,20
56764,43975,416,9,1252.4,5
56765,27705,551,6,133.07,0
56766,19678,859,3,23.9,10
56767,22208,500,7,2159.14,20
56768,30279,704,9,2101.83,0
56769,49677,769,1,281.53,5
56770,31196,534,1,2839.98,15
56771,40536,359,1,1158.5,0
56772,49056,577,9,1495.48,0
56773,23180,410,5,2738.98,20
56774,8697,62,7,45.86,0
56775,14832,788,8,2611.25,0
56776,1636,66,7,1695.96,10
56777,14658,166,6,247.97,10
56778,24686,419,2,472.07,0
56779,26017,932,5,1619.95,0
56780,6665,18,10,2663.78,20
56781,12588,794,9,2865.32,15
56782,30552,379,6,118.91,0
56783,33108,256,2,2050.89,0
56784,13124,934,7,407.57,15
56785,10345,550,1,91.46,0
56786,17326,459,6,1095.34,0
56787,4942,427,2,1717.12,0
56788,13418,190,10,1577.09,0
56789,24020,426,1,1328.32,5
56790,29766,611,5,1373.52,0
56791,28917,383,10,1185.95,20
56792,12702,151,9,1412.39,20
56793,32866,809,6,581.36,20
56794,11478,331,6,2833.59,0
56795,29201,389,5,2322.65,0
56796,33506,189,1,997.05,20
56797,33741,33,7,189.5,0
56798,10038,484,4,2778.51,10
56799,34289,879,7,1867.91,10
56800,4540,966,6,2370.37,0
56801,13525,147,6,2144.33,0
56802,5971,501,1,2042.73,10
56803,41503,799,5,1476.64,0
56804,16173,235,6,1535.8,0
56805,46491,470,8,818.32,10
56806,12492,866,10,2379.57,0
56807,30827,796,6,1528.72,5
56808,39803,703,9,1789.62,15
56809,35981,257,9,1517.1,5
56810,35094,937,7,1875.3,0
56811,10832,224,9,777.18,0
56812,13919,30,8,2546.99,0
56813,20334,877,5,1704.73,0
56814,33830,634,3,262.02,15
56815,30995,364,5,2839.43,15
56816,39091,488,2,608.71,0
56817,30439,492,6,1847.88,0
56818,28551,506,6,1356.16,15
56819,4850,962,7,1006.58,0
56820,47560,132,6,1329.04,0
56821,2481,572,2,637.54,5
56822,21111,858,3,2128.18,20
56823,23300,737,10,2942.22,0
56824,219,802,10,1613.11,0
56825,1247,170,8,2141.8,5
56826,19698,714,9,822.91,5
56827,22307,240,2,1456.34,0
56828,48801,578,6,2522.15,15
56829,3847,442,10,2354.24,10
56830,7820,85,7,186.29,0
56831,6731,183,8,1252.59,15
56832,7873,88,4,740.75,10
56833,19750,507,7,2505.51,15
56834,26342,344,2,1999.3,20
56835,40500,206,9,1094.48,10
56836,12745,356,9,2106.2,15
56837,786,920,7,2079.94,15
56838,1285,303,2,2952.29,0
56839,44332,39,6,1797.21,0
56840,12401,620,8,942.96,20
56841,48629,770,7,1719.91,0
56842,45031,879,4,1867.91,0
56843,38012,655,2,329.22,0
56844,36058,375,8,2537.95,10
56845,20580,599,4,149.46,15
56846,18299,842,1,1868.92,5
56847,23620,290,7,2626.76,0
56848,1367,12,6,667.9,10
56849,25408,624,10,2293.52,15
56850,10536,985,2,2010.0,5
56851,48446,911,3,2807.72,0
56852,14362,231,8,144.14,0
56853,34463,752,7,1950.81,0
56854,45615,921,7,1011.96,15
56855,11388,847,3,1519.74,0
56856,10079,539,4,1841.5,20
56857,44349,169,7,1651.73,0
56858,26148,766,6,338.78,0
56859,39727,459,10,1095.34,5
56860,10448,219,7,1727.35,20
56861,41981,464,4,2479.21,5
56862,13735,402,2,2287.08,0
56863,33673,716,10,1288.58,20
56864,44222,56,8,981.56,5
56865,36963,595,8,1365.79,0
56866,10636,33,2,189.5,10
56867,34686,17,2,695.76,0
56868,46051,594,5,2691.99,5
56869,14941,116,2,1278.68,0
56870,36746,356,4,2106.2,15
56871,22974,769,3,281.53,10
56872,42914,23,9,2076.48,15
56873,30953,554,1,1789.81,0
56874,26594,57,6,2499.57,15
56875,11187,106,8,620.2,0
56876,19852,848,2,1236.89,0
56877,43240,848,3,1236.89,0
56878,6264,274,7,2321.43,15
56879,4344,638,5,1148.14,10
56880,4532,907,4,1560.78,0
56881,37857,676,10,1389.83,10
56882,3761,26,8,211.95,20
56883,40932,481,3,1016.06,10
56884,24108,110,10,1746.58,5
56885,29250,953,10,1231.97,10
56886,4563,394,7,2723.89,0
56887,39699,454,3,1189.06,10
56888,40679,615,9,2013.86,0
56889,44382,843,10,2372.07,10
56890,31967,884,7,2013.47,0
56891,3980,511,8,1405.62,20
56892,20084,54,9,453.59,0
56893,45937,974,5,2877.48,20
56894,40934,885,1,356.76,5
56895,28949,512,2,2164.71,5
56896,15450,203,1,2549.95,20
56897,42714,892,8,1853.82,0
56898,37256,732,9,403.89,0
56899,47190,224,10,777.18,0
56900,41161,60,10,2477.95,10
56901,3763,579,5,57.59,5
56902,33529,464,2,2479.21,15
56903,45181,948,6,1578.4,0
56904,3578,625,8,1384.02,15
56905,5247,197,3,2116.66,0
56906,27435,727,9,1321.82,0
56907,16748,152,7,908.18,10
56908,421,769,9,281.53,0
56909,21088,445,8,2581.73,5
56910,7918,395,10,584.41,10
56911,44794,892,1,1853.82,15
56912,10528,695,6,1394.06,10
56913,46492,422,6,2577.65,0
56914,44413,315,6,1618.49,0
56915,44251,829,2,2671.58,0
56916,42464,832,10,90.8,0
56917,9989,81,3,1261.25,5
56918,4560,182,10,2518.14,0
56919,5256,913,10,1300.74,0
56920,6406,625,5,1384.02,0
56921,25442,345,7,2327.05,5
56922,19847,70,6,1445.09,0
56923,40237,792,9,112.36,0
56924,32928,523,1,1417.05,15
56925,32863,249,5,43.32,20
56926,7204,603,3,2490.8,0
56927,40585,357,3,873.5,0
56928,38108,554,10,1789.81,10
56929,7908,555,5,1169.9,0
56930,21774,106,8,620.2,10
56931,38140,604,10,922.73,20
56932,45328,130,5,2020.1,10
56933,2330,195,6,2676.76,0
56934,28516,551,8,133.07,5
56935,18967,84,7,2495.84,0
56936,33425,273,1,1582.49,15
56937,31028,418,7,1266.62,0
56938,24057,502,7,2261.38,0
56939,23880,433,9,174.62,10
56940,7172,508,1,1263.42,15
56941,8577,627,8,789.65,10
56942,8573,70,4,1445.09,0
56943,31465,250,5,1223.96,10
56944,5545,668,4,66.42,10
56945,19232,339,3,241.74,10
56946,46043,610,2,2015.22,10
56947,30199,97,6,2709.54,20
56948,23268,749,2,384.06,0
56949,39355,688,1,483.51,20
56950,14800,364,3,2839.43,5
56951,49746,989,8,1106.36,5
56952,29978,321,7,25.61,0
56953,23907,882,8,2249.53,0
56954,29645,751,5,2807.64,0
56955,16485,832,7,90.8,10
56956,21435,389,10,2322.65,20
56957,18736,904,7,2635.2,20
56958,43893,267,9,2340.38,15
56959,14427,893,2,1772.93,10
56960,24541,432,6,876.51,20
56961,28758,165,9,2251.65,20
56962,44510,321,9,25.61,0
56963,14716,59,9,1197.59,10
56964,23893,668,7,66.42,0
56965,44499,964,2,2679.27,0
56966,30250,277,6,44.16,20
56967,47148,392,1,948.27,20
56968,37136,873,7,1248.61,0
56969,41045,871,2,193.48,5
56970,39763,994,3,2623.53,20
56971,24427,927,2,2898.94,5
56972,27018,307,10,647.32,5
56973,49362,977,9,106.23,20
56974,32156,458,9,2197.26,5
56975,37654,858,6,2128.18,0
56976,1555,526,10,170.41,0
56977,1813,85,9,186.29,15
56978,20985,365,5,984.46,15
56979,42204,206,3,1094.48,15
56980,17841,96,5,1125.36,5
56981,6146,830,3,204.97,0
56982,12487,628,5,31.06,5
56983,20373,930,6,738.99,0
56984,27686,669,4,1094.65,0
56985,25724,486,9,722.19,0
56986,33467,295,4,1829.31,0
56987,45073,757,7,1347.06,20
56988,12304,752,4,1950.81,20
56989,30408,342,9,1253.86,0
56990,23074,671,10,2956.98,0
56991,33047,176,10,664.52,5
56992,29173,34,3,390.23,0
56993,30855,416,3,1252.4,10
56994,25400,4,4,1180.67,15
56995,43430,579,1,57.59,20
56996,608,397,8,2427.92,20
56997,45805,657,9,2788.7,20
56998,4948,213,7,2687.61,0
56999,12587,997,10,1431.28,5
57000,13436,374,4,682.66,0
57001,2610,611,3,1373.52,20
57002,8343,807,3,1386.63,20
57003,2070,371,6,2073.35,0
57004,25915,710,7,1980.52,0
57005,19478,656,2,2089.52,15
57006,44140,183,6,1252.59,0
57007,44081,143,7,2032.1,0
57008,8567,956,9,2579.16,10
57009,41519,496,6,2103.03,15
57010,26018,618,4,949.91,20
57011,37803,38,4,1231.02,5
57012,41151,525,1,78.69,0
57013,45600,910,5,1351.63,20
57014,43408,787,10,2349.86,0
57015,4560,404,5,2296.61,5
57016,15274,200,4,536.7,10
57017,12446,773,9,201.15,0
57018,34483,311,3,535.39,15
57019,5225,248,9,1007.52,20
57020,32492,345,7,2327.05,20
57021,15201,779,3,2093.88,0
57022,33427,833,4,534.48,20
57023,4021,137,9,662.58,5
57024,23180,358,2,2003.88,0
57025,22371,181,6,2750.65,5
57026,23022,907,2,1560.78,20
57027,44646,580,2,2862.73,0
57028,48297,313,3,940.88,10
57029,9268,7,4,2542.44,0
57030,11330,288,8,2910.15,15
57031,22506,840,10,395.25,15
57032,23117,38,9,1231.02,5
57033,32988,843,4,2372.07,20
57034,17822,130,6,2020.1,15
57035,49041,304,10,1022.13,10
57036,21542,641,10,31.71,0
57037,22014,817,7,2037.46,5
57038,34814,971,10,1642.2,0
57039,33286,103,2,761.24,0
57040,37615,557,5,2799.14,0
57041,35651,534,10,2839.98,10
57042,12223,675,4,267.83,0
57043,35389,663,3,1686.46,10
57044,26582,455,2,2285.52,15
57045,49205,775,1,2666.6,15
57046,49967,326,5,1131.13,0
57047,21784,419,6,472.07,20
57048,32386,600,7,1745.76,15
57049,43413,624,3,2293.52,10
57050,9042,136,10,996.09,20
57051,39467,962,1,1006.58,5
57052,40866,712,3,2495.12,10
57053,37166,637,10,885.97,0
57054,3720,940,1,544.54,0
57055,27999,510,8,2373.14,20
57056,26422,378,6,2051.56,10
57057,14130,872,2,2201.39,0
57058,33396,565,2,2857.85,0
57059,5577,286,10,2466.61,15
57060,15396,674,5,2007.09,0
57061,23353,464,2,2479.21,0
57062,49055,457,10,950.41,0
57063,17710,54,4,453.59,0
57064,43379,446,4,1642.18,0
57065,32835,723,3,268.01,10
57066,25888,410,6,2738.98,5
57067,817,354,4,2433.84,0
57068,48678,718,4,631.75,5
57069,31976,318,6,1219.31,0
57070,3008,935,10,1642.7,20
57071,3642,984,6,1832.3,0
57072,23386,286,5,2466.61,0
57073,12351,225,9,1061.95,20
57074,16089,149,3,1439.07,5
57075,35487,892,7,1853.82,5
57076,45028,668,8,66.42,5
57077,3960,489,4,1566.3,0
57078,1682,540,3,348.02,10
57079,29422,837,3,2227.09,15
57080,272,228,4,2421.92,20
57081,13131,940,7,544.54,20
57082,45557,556,5,1429.93,5
57083,36576,818,2,108.4,10
57084,1905,352,6,980.37,10
57085,41413,274,4,2321.43,20
57086,29267,137,9,662.58,20
57087,41512,753,4,2864.85,0
57088,17103,619,10,486.59,0
57089,46733,894,1,1519.88,0
57090,41188,413,6,2534.22,0
57091,1817,804,2,1238.22,15
57092,37852,690,10,1781.34,0
57093,9988,123,3,2390.31,0
57094,47002,987,9,986.15,0
57095,10152,119,1,1734.94,20
57096,18769,676,2,1389.83,5
57097,35773,974,3,2877.48,0
57098,4560,601,10,1468.02,0
57099,1288,436,1,2046.55,15
57100,9667,505,8,2395.61,15
57101,40875,554,3,1789.81,15
57102,11033,457,3,950.41,0
57103,25994,43,7,1951.85,0
57104,947,445,9,2581.73,20
57105,36975,957,10,186.69,0
57106,517,545,1,2677.5,0
57107,17081,336,9,1791.15,10
57108,20894,609,4,2440.28,0
57109,22000,572,4,637.54,20
57110,42654,865,9,729.9,0
57111,41137,15,2,233.42,5
57112,12046,585,2,1187.35,20
57113,16142,511,8,1405.62,0
57114,21218,513,3,2115.45,15
57115,3629,512,1,2164.71,15
57116,18177,176,6,664.52,20
57117,398,830,3,204.97,20
57118,14934,559,1,2280.82,10
57119,46135,429,10,227.88,0
57120,8098,744,6,1665.91,0
57121,27397,991,5,2222.42,15
57122,27945,341,3,2556.18,5
57123,46007,949,1,1644.52,0
57124,13843,69,7,2889.71,15
57125,8424,589,9,336.94,20
57126,47743,812,2,2960.35,15
57127,11144,329,5,1326.22,5
57128,11568,163,10,1515.56,5
57129,15106,751,4,2807.64,10
57130,16297,647,7,1015.88,10
57131,12634,127,4,2271.6,0
57132,21615,60,2,2477.95,10
57133,5154,673,10,91.08,20
57134,33102,697,7,1255.13,20
57135,25966,673,10,91.08,5
57136,37393,197,6,2116.66,20
57137,49727,430,4,2965.3,20
57138,8489,708,2,2180.04,0
57139,11988,10,1,1387.12,10
57140,36534,175,3,540.71,10
57141,43984,577,9,1495.48,0
57142,405,253,2,1586.1,0
57143,44646,735,2,2122.06,20
57144,37483,893,8,1772.93,10
57145,10068,705,6,175.35,5
57146,33205,815,8,2401.6,0
57147,40002,757,6,1347.06,15
57148,46611,630,9,2451.14,10
57149,1846,485,8,2858.36,10
57150,22594,983,1,1544.25,15
57151,16241,997,8,1431.28,0
57152,33110,859,3,23.9,10
57153,35920,250,10,1223.96,20
57154,25199,349,4,441.64,0
57155,19409,716,4,1288.58,10
57156,39713,176,9,664.52,10
57157,45242,560,1,1447.92,20
57158,37743,704,2,2101.83,0
57159,5978,986,1,1042.91,0
57160,25724,524,5,2485.16,0
57161,27029,538,1,2712.19,15
57162,47200,16,9,538.87,5
57163,34133,170,6,2141.8,10
57164,17945,527,4,474.53,0
57165,25596,712,3,2495.12,15
57166,15415,77,7,2620.39,20
57167,48804,96,3,1125.36,15
57168,8298,401,8,1003.28,5
57169,44497,506,1,1356.16,15
57170,241,685,2,1649.91,0
57171,33066,914,10,2429.84,5
57172,47189,74,8,1247.15,0
57173,49254,918,6,2900.1,5
57174,49750,265,9,2373.93,0
57175,32194,662,10,1183.74,0
57176,26111,80,2,371.69,5
57177,41420,912,3,2052.93,15
57178,16098,785,8,1942.25,10
57179,45018,568,1,805.04,15
57180,4456,516,7,794.23,5
57181,24509,515,9,1519.65,5
57182,12020,645,9,2499.8,5
57183,17742,441,8,2344.02,20
57184,11368,108,7,2958.15,0
57185,5586,663,7,1686.46,15
57186,1358,154,6,1937.18,10
57187,21805,665,7,1030.22,0
57188,37991,919,6,2171.69,0
57189,12085,612,1,2503.27,5
57190,34865,497,6,2639.36,0
57191,36013,854,1,1414.95,0
57192,30339,56,1,981.56,20
57193,14752,524,4,2485.16,0
57194,38132,11,1,2247.37,10
57195,2098,113,9,98.42,0
57196,22009,671,8,2956.98,0
57197,1014,713,10,221.0,10
57198,45281,92,7,2354.66,0
57199,38945,110,7,1746.58,10
57200,47525,765,6,1232.16,15
57201,8670,464,4,2479.21,0
57202,39630,837,9,2227.09,5
57203,38980,783,8,2323.44,15
57204,37070,374,1,682.66,15
57205,7499,851,5,1393.88,10
57206,9662,773,10,201.15,0
57207,22313,261,7,1807.11,0
57208,14241,990,8,688.28,20
57209,33635,531,2,1472.67,15
57210,12187,16,10,538.87,10
57211,41936,689,5,1830.5,5
57212,2451,859,5,23.9,0
57213,24213,713,3,221.0,0
57214,19876,199,3,2934.66,15
57215,40151,539,8,1841.5,0
57216,2922,587,5,1749.18,0
57217,17900,895,2,1343.74,15
57218,1179,251,2,1152.39,20
57219,29531,187,5,1612.84,5
57220,23190,725,6,1426.37,10
57221,17972,507,3,2505.51,15
57222,15364,52,6,2752.87,0
57223,35737,286,4,2466.61,0
57224,22517,139,2,713.23,15
57225,28616,343,1,1570.08,0
57226,49246,747,6,38.09,15
57227,22334,568,6,805.04,10
57228,25755,280,1,330.89,10
57229,39458,637,2,885.97,20
57230,15979,965,4,329.92,15
57231,11603,826,2,2175.06,10
57232,29042,782,7,2585.13,15
57233,7539,880,5,1430.65,10
57234,47058,178,3,2517.27,10
57235,17747,377,8,130.27,10
57236,45104,978,10,2604.09,15
57237,18873,331,8,2833.59,5
57238,33371,852,9,1494.56,15
57239,48816,521,5,845.99,0
57240,27678,962,1,1006.58,15
57241,14938,251,9,1152.39,0
57242,48285,306,5,1226.65,0
57243,22121,510,8,2373.14,10
57244,30649,843,4,2372.07,20
57245,33169,348,2,2433.14,0
57246,736,14,1,1492.83,0
57247,458,957,3,186.69,10
57248,16441,911,9,2807.72,5
57249,33160,189,6,997.05,0
57250,22749,588,4,1863.01,10
57251,30117,40,10,2457.57,0
57252,7371,960,2,2451.13,0
57253,828,182,5,2518.14,5
57254,41556,655,3,329.22,0
57255,23656,292,2,1443.52,5
57256,38551,226,5,1006.92,5
57257,31755,402,1,2287.08,10
57258,8352,126,9,1625.97,10
57259,12000,197,4,2116.66,0
57260,25661,659,5,477.23,20
57261,40109,650,6,2957.2,0
57262,38149,424,9,221.68,5
57263,49850,141,1,1356.51,15
57264,24383,490,1,1440.13,0
57265,28424,865,9,729.9,0
57266,26642,736,7,608.52,10
57267,24089,721,7,1543.6,20
57268,4534,202,5,763.39,10
57269,35122,997,7,1431.28,5
57270,49610,639,5,829.44,0
57271,7127,192,4,2521.72,5
57272,2639,144,10,1623.78,0
57273,40616,869,10,1467.98,0
57274,6340,767,9,686.03,20
57275,41957,293,5,1348.52,20
57276,24322,610,9,2015.22,0
57277,25491,786,8,1755.53,10
57278,17482,48,6,817.93,0
57279,18508,151,7,1412.39,20
57280,21743,341,1,2556.18,5
57281,6659,410,7,2738.98,15
57282,39130,22,2,1469.54,5
57283,35240,576,9,1456.69,0
57284,43731,366,8,1339.89,20
57285,28725,848,9,1236.89,20
57286,47312,617,1,350.38,0
57287,5554,980,2,133.81,5
57288,28122,730,6,74.59,5
57289,21336,288,1,2910.15,5
57290,4374,297,1,1819.97,0
57291,565,318,6,1219.31,20
57292,33799,635,5,900.06,0
57293,12316,201,10,290.22,0
57294,18675,619,4,486.59,0
57295,36642,893,3,1772.93,20
57296,47940,341,10,2556.18,20
57297,5975,660,8,1998.07,20
57298,31101,186,5,602.87,0
57299,6847,327,1,589.07,0
57300,31977,387,10,1660.2,10
57301,217,282,8,2673.78,5
57302,26527,689,2,1830.5,20
57303,6700,777,3,2196.96,0
57304,45738,869,6,1467.98,5
57305,37949,961,5,2133.37,15
57306,37173,806,10,2790.5,0
57307,33025,439,4,2151.9,0
57308,9494,831,1,1213.22,0
57309,3991,103,1,761.24,5
57310,32359,724,9,2292.24,20
57311,12164,345,9,2327.05,15
57312,2287,21,3,2342.64,5
57313,37920,187,3,1612.84,0
57314,18559,1000,2,533.46,0
57315,7530,405,2,2575.97,10
57316,5250,843,1,2372.07,0
57317,30424,319,1,1891.65,0
57318,10838,952,10,1691.89,0
57319,29625,588,2,1863.01,15
57320,5285,638,6,1148.14,20
57321,36410,416,5,1252.4,0
57322,14016,967,9,2610.95,5
57323,41679,45,6,249.04,0
57324,13593,523,4,1417.05,20
57325,34327,110,1,1746.58,15
57326,36256,538,2,2712.19,0
57327,3834,177,10,1463.97,0
57328,48473,297,1,1819.97,0
57329,48194,731,5,1862.96,15
57330,19471,667,10,1213.92,0
57331,29273,811,10,744.22,20
57332,15936,615,9,2013.86,0
57333,6993,539,2,1841.5,5
57334,2730,79,1,2099.17,10
57335,24199,227,6,2125.36,10
57336,5517,857,1,1547.7,15
57337,35968,15,6,233.42,15
57338,8807,18,2,2663.78,0
57339,44048,177,9,1463.97,15
57340,9979,461,1,185.55,0
57341,13651,133,3,1952.6,5
57342,15838,129,3,1727.45,0
57343,16929,185,8,1526.34,10
57344,39307,849,6,1947.26,10
57345,1280,932,2,1619.95,20
57346,30377,367,9,24.83,5
57347,43250,176,10,664.52,0
57348,14393,889,2,1352.92,15
57349,4341,901,9,1797.43,5
57350,48841,889,5,1352.92,0
57351,17098,959,6,2241.48,15
57352,4259,588,2,1863.01,15
57353,23287,797,7,1003.0,5
57354,32297,826,7,2175.06,10
57355,43721,537,4,244.6,0
57356,41768,120,8,2283.22,0
57357,40761,540,9,348.02,0
57358,3004,297,2,1819.97,5
57359,25386,269,8,2742.27,5
57360,31121,67,1,1393.49,20
57361,1459,370,2,450.26,0
57362,49484,601,9,1468.02,0
57363,28035,653,9,1886.99,10
57364,30394,462,4,972.22,0
57365,21176,47,5,2410.94,0
57366,6196,447,3,2853.85,0
57367,45059,202,5,763.39,15
57368,33228,134,2,459.34,0
57369,26045,538,2,2712.19,0
57370,22787,483,3,1247.9,20
57371,30111,122,2,946.38,0
57372,5023,783,10,2323.44,0
57373,18246,890,7,2515.7,0
57374,12168,405,1,2575.97,0
57375,17548,892,9,1853.82,10
57376,37897,506,5,1356.16,10
57377,11030,62,7,45.86,15
57378,4834,168,9,856.38,0
57379,43,848,4,1236.89,0
57380,27095,873,2,1248.61,20
57381,41571,993,1,508.8,5
57382,44566,884,9,2013.47,15
57383,1458,509,2,2395.81,0
57384,22828,189,3,997.05,5
57385,40197,995,4,2500.05,20
57386,36697,73,2,1585.13,15
57387,42678,687,7,1165.53,5
57388,10724,779,6,2093.88,10
57389,43579,633,9,1476.95,20
57390,30616,912,1,2052.93,0
57391,13636,721,8,1543.6,0
57392,30917,593,2,185.95,0
57393,29416,975,6,1915.82,5
57394,40689,506,10,1356.16,0
57395,17500,811,1,744.22,0
57396,6543,335,10,2999.57,0
57397,13590,234,6,1305.62,0
57398,42370,550,6,91.46,15
57399,11277,472,1,1705.18,0
57400,41820,874,6,2780.59,20
57401,21487,375,1,2537.95,0
57402,39083,771,8,2637.02,0
57403,27105,554,1,1789.81,0
57404,9072,712,2,2495.12,20
57405,2220,478,10,1615.87,0
57406,7146,608,1,114.07,10
57407,11960,897,6,965.67,10
57408,11773,697,3,1255.13,20
57409,31696,238,4,2657.45,15
57410,14911,81,10,1261.25,5
57411,28322,735,6,2122.06,20
57412,25365,104,3,993.74,0
57413,18049,78,6,2085.52,10
57414,7483,637,2,885.97,0
57415,18785,543,3,753.17,0
57416,42528,694,8,2419.03,0
57417,35430,412,5,1768.21,0
57418,4475,142,1,854.22,0
57419,20192,114,5,325.83,5
57420,46044,226,2,1006.92,15
57421,42507,241,4,2265.92,0
57422,46999,148,8,2254.72,0
57423,17694,297,5,1819.97,15
57424,4658,767,5,686.03,5
57425,15405,83,6,2125.91,15
57426,3140,89,10,1807.85,0
57427,7234,888,8,2372.46,20
57428,17773,83,8,2125.91,10
57429,10915,246,9,936.72,20
57430,14341,195,8,2676.76,20
57431,11251,375,5,2537.95,15
57432,27047,828,7,1705.38,0
57433,41087,69,9,2889.71,0
57434,33715,430,2,2965.3,0
57435,48693,367,8,24.83,0
57436,34960,21,5,2342.64,10
57437,28249,611,10,1373.52,15
57438,6123,496,5,2103.03,0
57439,22055,192,7,2521.72,15
57440,38226,608,4,114.07,0
57441,21651,536,1,713.06,0
57442,40577,464,4,2479.21,0
57443,4426,502,3,2261.38,20
57444,25669,343,8,1570.08,0
57445,38792,21,7,2342.64,0
57446,17656,552,7,2203.55,10
57447,24772,149,2,1439.07,15
57448,4957,73,2,1585.13,0
57449,22307,151,3,1412.39,0
57450,14633,908,8,2596.1,0
57451,31800,656,8,2089.52,10
57452,49201,958,2,1420.05,0
57453,48713,980,4,133.81,0
57454,5634,121,7,2573.48,0
57455,37576,810,4,243.01,0
57456,39621,530,9,163.63,0
57457,20694,661,1,1737.99,0
57458,47644,647,1,1015.88,0
57459,37256,786,4,1755.53,10
57460,8621,572,1,637.54,0
57461,38915,522,2,2598.08,0
57462,28147,529,10,740.35,5
57463,17809,395,3,584.41,5
57464,14694,809,4,581.36,0
57465,10742,724,9,2292.24,0
57466,23743,631,8,70.43,0
57467,3081,421,3,1748.31,0
