ProductID,CategoryID,ProductName,Brand,Price,Cost,Stock
932,3,Lenovo Keyboard 932,Lenovo,1619.95,1170.43,82
933,15,Apple Desk 933,Apple,2619.17,1632.4,96
934,4,Samsung Gaming Console 934,Samsung,407.57,214.7,278
935,16,Adidas Smart Watch 935,Adidas,1642.7,928.29,462
936,2,Lenovo Gaming Console 936,Lenovo,2720.39,1756.47,163
937,12,LG Headphones 937,LG,1875.3,1272.82,262
938,8,Apple Keyboard 938,Apple,1073.85,659.49,426
939,17,Logitech Camera 939,Logitech,2791.68,1557.3,437
940,17,Logitech Tablet 940,Logitech,544.54,298.86,480
941,17,Sony Laptop 941,Sony,2120.58,1343.24,299
942,20,Adidas Printer 942,Adidas,832.08,587.67,365
943,10,Adidas Gaming Console 943,Adidas,543.3,367.01,80
944,10,HP Laptop 944,HP,1358.04,696.13,78
945,3,Microsoft Desk 945,Microsoft,2016.15,1600.64,85
946,18,Canon Chair 946,Canon,1675.35,1368.13,46
947,6,LG Monitor 947,LG,644.63,358.27,8
948,13,Nike Chair 948,Nike,1578.4,1330.68,64
949,16,Canon Camera 949,Canon,1644.52,900.65,483
950,11,LG Gaming Console 950,LG,574.73,316.34,236
951,1,Nike Backpack 951,Nike,2172.68,1200.06,258
952,15,Canon Smartphone 952,Canon,1691.89,1338.13,224
953,1,HP Desk 953,HP,1231.97,903.09,116
954,9,Bose Chair 954,Bose,1920.43,1193.42,445
955,12,HP Tablet 955,HP,1451.41,899.5,217
956,5,Logitech Smart Watch 956,Logitech,2579.16,2058.12,231
957,2,Sony Camera 957,Sony,186.69,114.95,173
958,19,Nike Chair 958,Nike,1420.05,740.29,64
959,8,Adidas Tablet 959,Adidas,2241.48,1645.73,64
960,12,Samsung Backpack 960,Samsung,2451.13,1920.55,472
961,10,Canon Chair 961,Canon,2133.37,1655.56,21
962,5,Adidas Headphones 962,Adidas,1006.58,622.28,465
963,20,Bose Printer 963,Bose,2184.81,1627.96,114
964,15,Lenovo Laptop 964,Lenovo,2679.27,2261.5,332
965,4,Apple Camera 965,Apple,329.92,220.0,285
966,12,Lenovo Desk 966,Lenovo,2370.37,1534.73,401
967,13,Bose Headphones 967,Bose,2610.95,1726.05,270
968,11,Adidas Keyboard 968,Adidas,1152.74,580.47,493
969,9,HP Monitor 969,HP,2243.46,1460.34,382
970,6,Dell Gaming Console 970,Dell,2140.79,1537.64,36
971,10,Canon Smart Watch 971,Canon,1642.2,1010.94,273
972,15,Dell Backpack 972,Dell,106.44,77.78,216
973,8,Microsoft Printer 973,Microsoft,2038.62,1206.09,160
974,9,LG Smart Watch 974,LG,2877.48,1863.49,16
975,1,Apple Laptop 975,Apple,1915.82,1356.64,105
976,5,Microsoft Monitor 976,Microsoft,2833.28,1463.44,440
977,17,Nike Camera 977,Nike,106.23,57.48,369
978,3,HP Monitor 978,HP,2604.09,1644.67,278
979,12,Adidas Backpack 979,Adidas,1284.41,922.97,164
980,3,Sony Smartphone 980,Sony,133.81,98.45,484
981,7,Sony Monitor 981,Sony,635.98,380.36,413
982,13,Nike Smart Watch 982,Nike,1385.98,755.71,335
983,6,LG Backpack 983,LG,1544.25,1021.19,163
984,12,Canon Smart Watch 984,Canon,1832.3,1339.44,188
985,19,Sony Smart Watch 985,Sony,2010.0,1213.11,491
986,19,Samsung Mouse 986,Samsung,1042.91,729.53,499
987,11,LG Television 987,LG,986.15,716.92,352
988,5,Lenovo Smartphone 988,Lenovo,1698.17,1224.45,226
989,17,Apple Keyboard 989,Apple,1106.36,897.85,429
990,18,Sony Gaming Console 990,Sony,688.28,427.24,82
991,5,Bose Tablet 991,Bose,2222.42,1626.77,187
992,2,Logitech Camera 992,Logitech,2828.36,2299.39,396
993,17,Sony Television 993,Sony,508.8,389.62,201
994,4,Apple Tablet 994,Apple,2623.53,1872.13,363
995,10,Lenovo Gaming Console 995,Lenovo,2500.05,1577.51,151
996,11,Bose Chair 996,Bose,463.83,362.41,20
997,5,Lenovo Backpack 997,Lenovo,1431.28,908.86,318
998,15,Dell Camera 998,Dell,623.39,423.6,396
999,10,Logitech Mouse 999,Logitech,2854.19,1615.45,373
1000,8,Canon Tablet 1000,Canon,533.46,441.71,402
